date,symbol,open,high,low,close,volume
2026-04-02,nifty_it,29352.44921875,30558.599609375,29324.349609375,30441.44921875,52900
2026-04-06,nifty_it,30490.400390625,30821.349609375,30444.05078125,30636.55078125,44300
2026-04-07,nifty_it,30489.30078125,31443.05078125,30372.099609375,31403.349609375,55300
2026-04-08,nifty_it,31786.69921875,31946.75,31272.80078125,31565.80078125,56300
2026-04-09,nifty_it,31436.650390625,31718.0,31105.75,31636.19921875,46100
2026-04-10,nifty_it,31533.349609375,31544.69921875,30680.80078125,31030.599609375,93000
2026-04-13,nifty_it,30619.75,30821.400390625,30402.25,30669.80078125,42500
2026-04-15,nifty_it,31170.75,31661.150390625,31111.5,31539.75,55800
2026-04-16,nifty_it,31833.599609375,32134.25,31600.099609375,31817.5,71300
2026-04-17,nifty_it,31656.55078125,31959.349609375,31411.75,31809.849609375,105100
2026-04-20,nifty_it,31855.349609375,31912.5,31498.75,31585.75,44800
2026-04-21,nifty_it,31536.55078125,31883.849609375,31415.75,31729.099609375,42700
2026-04-22,nifty_it,31068.25,31072.94921875,30135.150390625,30496.25,102300
2026-04-23,nifty_it,30432.94921875,30525.900390625,29982.25,30124.30078125,56000
2026-04-24,nifty_it,29650.19921875,29872.5,28442.400390625,28530.599609375,110100
2026-04-27,nifty_it,28582.75,29238.849609375,28578.55078125,29159.150390625,80100
2026-04-28,nifty_it,29098.55078125,29270.05078125,28891.099609375,28959.900390625,52600
2026-04-29,nifty_it,29072.150390625,29486.80078125,29034.30078125,29245.25,38100
2026-04-30,nifty_it,29287.30078125,29543.099609375,29012.69921875,29353.900390625,43900
2026-05-04,nifty_it,29606.5,29664.5,28955.599609375,29076.150390625,27100
2026-05-05,nifty_it,29069.849609375,29407.0,28889.44921875,29107.30078125,26800
2026-05-06,nifty_it,29435.5,29646.05078125,29123.80078125,29267.94921875,59000
2026-05-07,nifty_it,29377.80078125,29418.0,29009.400390625,29043.5,49600
2026-05-08,nifty_it,29031.55078125,29490.599609375,28961.80078125,29394.19921875,42300
2026-05-11,nifty_it,29323.400390625,29536.900390625,29274.05078125,29329.44921875,28900
2026-05-12,nifty_it,29091.05078125,29091.05078125,28126.900390625,28234.900390625,63000
2026-05-13,nifty_it,28226.80078125,28335.44921875,27880.75,27916.650390625,35100
2026-05-14,nifty_it,27847.5,27856.0,27078.0,27360.349609375,54500
2026-05-15,nifty_it,27472.650390625,28114.099609375,27472.650390625,27716.900390625,53300
2026-05-18,nifty_it,27689.599609375,28466.099609375,27663.80078125,28389.80078125,47300
2026-05-19,nifty_it,28679.849609375,29609.599609375,28677.80078125,29308.0,86700
2026-05-20,nifty_it,29140.80078125,29517.150390625,29036.650390625,29185.150390625,44300
2026-05-21,nifty_it,29277.94921875,29328.349609375,28964.94921875,29021.099609375,38600
2026-05-22,nifty_it,29072.599609375,29181.94921875,28792.5,28912.5,58200
2026-05-25,nifty_it,29103.650390625,29177.80078125,28831.30078125,28979.849609375,86100
2026-05-26,nifty_it,28970.5,29203.099609375,28919.05078125,28978.5,64100
2026-05-27,nifty_it,28928.900390625,29116.400390625,28800.900390625,28906.69921875,54100
2026-05-29,nifty_it,29347.5,29747.19921875,28931.75,29080.150390625,192800
2026-06-01,nifty_it,29349.19921875,30238.150390625,29341.599609375,29854.25,73300
2026-06-02,nifty_it,30265.69921875,31290.94921875,30264.599609375,31116.55078125,116100
2026-06-03,nifty_it,30563.19921875,30567.0,29301.0,29384.44921875,112300
2026-06-04,nifty_it,29150.05078125,29382.900390625,28971.80078125,29300.599609375,66000
2026-06-05,nifty_it,29509.94921875,29639.80078125,28918.849609375,29010.30078125,65200
2026-06-08,nifty_it,28577.69921875,28915.849609375,28417.69921875,28653.55078125,97700
2026-06-09,nifty_it,28895.30078125,28895.30078125,28294.599609375,28516.25,50100
2026-06-10,nifty_it,28541.849609375,28799.349609375,28249.19921875,28279.94921875,33500
2026-06-11,nifty_it,27888.0,28003.94921875,27519.150390625,27821.05078125,36400
2026-06-12,nifty_it,28025.25,28078.599609375,27660.0,27795.75,32300
2026-06-15,nifty_it,28178.849609375,28384.25,27955.05078125,28067.900390625,33000
2026-06-16,nifty_it,28237.05078125,28663.849609375,28124.30078125,28568.099609375,41700
2026-06-17,nifty_it,28759.05078125,29007.0,28688.400390625,28809.55078125,35900
2026-06-18,nifty_it,28592.400390625,28662.900390625,28262.650390625,28466.44921875,50700
2026-06-19,nifty_it,27012.150390625,27527.75,26634.5,27426.849609375,124500
2026-06-22,nifty_it,27531.0,27856.400390625,27531.0,27628.55078125,34900
2026-06-23,nifty_it,27416.44921875,27428.5,27122.44921875,27189.650390625,0
2026-03-09,gold_mcx,5155.0,5160.60009765625,5077.7001953125,5091.5,639
2026-03-10,gold_mcx,5138.2001953125,5229.7001953125,5137.60009765625,5229.7001953125,4300
2026-03-11,gold_mcx,5190.7998046875,5191.2998046875,5167.39990234375,5167.39990234375,633
2026-03-12,gold_mcx,5137.2001953125,5137.2001953125,5115.7998046875,5115.7998046875,410
2026-03-13,gold_mcx,5089.60009765625,5117.0,5009.5,5052.5,479
2026-03-16,gold_mcx,5001.60009765625,5010.60009765625,4994.0,4994.0,130
2026-03-17,gold_mcx,5017.60009765625,5017.60009765625,4994.2001953125,5001.0,239
2026-03-18,gold_mcx,4949.60009765625,4949.60009765625,4821.7001953125,4889.89990234375,1461
2026-03-19,gold_mcx,4830.2998046875,4830.2998046875,4554.0,4600.7001953125,627
2026-03-20,gold_mcx,4686.89990234375,4686.89990234375,4570.39990234375,4570.39990234375,235
2026-03-23,gold_mcx,4353.0,4480.39990234375,4100.7998046875,4404.10009765625,544
2026-03-24,gold_mcx,4338.7001953125,4399.2998046875,4325.2001953125,4399.2998046875,378
2026-03-25,gold_mcx,4549.0,4551.89990234375,4541.7998046875,4549.7998046875,388
2026-03-26,gold_mcx,4441.5,4443.10009765625,4375.5,4375.5,1070
2026-03-27,gold_mcx,4492.0,4492.0,4492.0,4492.0,74348
2026-03-30,gold_mcx,4482.7998046875,4579.10009765625,4413.39990234375,4526.0,10816
2026-03-31,gold_mcx,4510.0,4684.10009765625,4508.60009765625,4647.60009765625,4264
2026-04-01,gold_mcx,4668.39990234375,4789.10009765625,4668.0,4783.2001953125,1637
2026-04-02,gold_mcx,4764.89990234375,4784.39990234375,4558.89990234375,4651.5,0
2026-04-06,gold_mcx,4656.10009765625,4689.60009765625,4605.0,4656.7998046875,148
2026-04-07,gold_mcx,4624.89990234375,4676.2998046875,4608.0,4657.10009765625,327
2026-04-08,gold_mcx,4760.0,4851.0,4738.7998046875,4749.5,405
2026-04-09,gold_mcx,4711.0,4799.10009765625,4711.0,4792.2001953125,1277
2026-04-10,gold_mcx,4745.89990234375,4791.0,4744.89990234375,4761.89990234375,812
2026-04-13,gold_mcx,4704.0,4742.39990234375,4704.0,4742.39990234375,32
2026-04-14,gold_mcx,4770.10009765625,4841.60009765625,4770.10009765625,4825.0,288
2026-04-15,gold_mcx,4843.60009765625,4843.60009765625,4798.0,4800.0,182
2026-04-16,gold_mcx,4810.89990234375,4810.89990234375,4785.39990234375,4785.39990234375,805
2026-04-17,gold_mcx,4771.60009765625,4879.7001953125,4767.2001953125,4857.60009765625,1902
2026-04-20,gold_mcx,4793.89990234375,4811.0,4770.0,4806.60009765625,724
2026-04-21,gold_mcx,4698.39990234375,4705.0,4676.39990234375,4698.39990234375,1197
2026-04-22,gold_mcx,4754.2001953125,4754.2001953125,4732.5,4732.5,765
2026-04-23,gold_mcx,4711.5,4732.39990234375,4705.10009765625,4705.10009765625,292
2026-04-24,gold_mcx,4695.0,4722.2998046875,4657.5,4722.2998046875,45
2026-04-27,gold_mcx,4707.60009765625,4711.10009765625,4675.39990234375,4675.39990234375,538
2026-04-28,gold_mcx,4680.89990234375,4680.89990234375,4591.5,4591.5,2660
2026-04-29,gold_mcx,4598.60009765625,4601.60009765625,4515.7001953125,4545.2001953125,507
2026-04-30,gold_mcx,4561.89990234375,4636.7001953125,4561.89990234375,4614.7001953125,77
2026-05-01,gold_mcx,4636.7001953125,4636.7001953125,4581.7001953125,4629.89990234375,113
2026-05-04,gold_mcx,4581.2001953125,4581.2001953125,4512.7001953125,4519.5,20
2026-05-05,gold_mcx,4547.60009765625,4580.5,4547.60009765625,4555.7998046875,426
2026-05-06,gold_mcx,4663.60009765625,4712.60009765625,4663.60009765625,4681.89990234375,212
2026-05-07,gold_mcx,4704.7998046875,4736.2001953125,4699.7998046875,4699.7998046875,254
2026-05-08,gold_mcx,4714.39990234375,4724.7998046875,4713.60009765625,4720.39990234375,120
2026-05-11,gold_mcx,4729.5,4729.5,4718.7001953125,4718.7001953125,36
2026-05-12,gold_mcx,4762.2001953125,4765.2001953125,4677.60009765625,4677.60009765625,93
2026-05-13,gold_mcx,4722.7001953125,4722.7001953125,4679.5,4697.7001953125,228
2026-05-14,gold_mcx,4678.10009765625,4678.10009765625,4650.2998046875,4678.10009765625,5
2026-05-15,gold_mcx,4615.2001953125,4615.2001953125,4524.2998046875,4555.7998046875,607
2026-05-18,gold_mcx,4563.0,4570.2998046875,4538.7001953125,4552.5,38
2026-05-19,gold_mcx,4551.7001953125,4552.60009765625,4506.2001953125,4506.2998046875,875
2026-05-20,gold_mcx,4502.60009765625,4531.2998046875,4465.10009765625,4531.2998046875,981
2026-05-21,gold_mcx,4507.2001953125,4539.7998046875,4503.7998046875,4539.7998046875,426
2026-05-22,gold_mcx,4519.5,4530.2998046875,4519.10009765625,4521.0,40
2026-05-26,gold_mcx,4572.7998046875,4572.7998046875,4500.39990234375,4500.39990234375,1261
2026-05-27,gold_mcx,4439.7001953125,4447.5,4439.7001953125,4447.5,81062
2026-05-28,gold_mcx,4453.60009765625,4512.60009765625,4363.5,4499.2998046875,16427
2026-05-29,gold_mcx,4494.0,4591.7998046875,4487.89990234375,4560.5,1883
2026-06-01,gold_mcx,4523.5,4541.39990234375,4449.7001953125,4475.2001953125,835
2026-06-02,gold_mcx,4488.0,4529.5,4474.2001953125,4489.10009765625,456
2026-06-03,gold_mcx,4471.2001953125,4471.7001953125,4427.2001953125,4436.7001953125,2913
2026-06-04,gold_mcx,4447.39990234375,4509.89990234375,4447.39990234375,4475.7998046875,480
2026-06-05,gold_mcx,4472.2998046875,4472.2998046875,4319.10009765625,4337.10009765625,4062
2026-06-08,gold_mcx,4324.2001953125,4340.89990234375,4284.60009765625,4335.89990234375,357
2026-06-09,gold_mcx,4332.7998046875,4344.5,4240.2001953125,4260.0,1292
2026-06-10,gold_mcx,4200.0,4206.7001953125,4100.0,4108.2001953125,525
2026-06-11,gold_mcx,4042.89990234375,4209.7998046875,4031.0,4090.300048828125,1938
2026-06-12,gold_mcx,4208.2998046875,4225.2998046875,4173.2001953125,4215.0,1167
2026-06-15,gold_mcx,4271.2001953125,4362.0,4269.10009765625,4328.0,1666
2026-06-16,gold_mcx,4309.5,4345.7998046875,4309.5,4330.89990234375,158
2026-06-17,gold_mcx,4339.0,4377.0,4296.0,4358.89990234375,1961
2026-06-18,gold_mcx,4279.7998046875,4323.2001953125,4223.7001953125,4224.10009765625,738
2026-06-22,gold_mcx,4138.7998046875,4216.39990234375,4134.7998046875,4181.89990234375,738
2026-06-23,gold_mcx,4210.7998046875,4216.0,4148.39990234375,4156.7001953125,21044
2026-02-18,inr_usd,90.6261978149414,90.7510986328125,90.58200073242188,90.6261978149414,0
2026-02-19,inr_usd,90.79340362548828,91.21410369873047,90.73480224609375,90.79350280761719,0
2026-02-20,inr_usd,91.04109954833984,91.0907974243164,90.72989654541016,91.04109954833984,0
2026-02-23,inr_usd,90.76480102539062,90.97039794921875,90.67179870605469,90.72660064697266,0
2026-02-24,inr_usd,91.01509857177734,91.02310180664062,90.82479858398438,91.02010345458984,0
2026-02-25,inr_usd,90.91809844970703,90.95999908447266,90.85310363769531,90.91799926757812,0
2026-02-26,inr_usd,90.95120239257812,91.06600189208984,90.80899810791016,90.95099639892578,0
2026-02-27,inr_usd,91.00740051269531,91.1323013305664,90.89430236816406,91.00740051269531,0
2026-03-02,inr_usd,91.07579803466797,91.77850341796875,91.07579803466797,91.07959747314453,0
2026-03-03,inr_usd,91.56300354003906,92.42130279541016,91.56060028076172,91.56340026855469,0
2026-03-04,inr_usd,92.00859832763672,92.29630279541016,91.8240966796875,92.00859832763672,0
2026-03-05,inr_usd,92.12310028076172,92.1708984375,91.32669830322266,92.12300109863281,0
2026-03-06,inr_usd,91.78690338134766,91.96649932861328,91.55979919433594,91.78690338134766,0
2026-03-09,inr_usd,91.94029998779297,92.34880065917969,91.94029998779297,91.93620300292969,0
2026-03-10,inr_usd,91.220703125,92.46659851074219,90.86039733886719,91.220703125,0
2026-03-11,inr_usd,92.16510009765625,92.20580291748047,89.06490325927734,92.16510009765625,0
2026-03-12,inr_usd,92.22879791259766,92.6946029663086,91.9843978881836,92.22879791259766,0
2026-03-13,inr_usd,92.38980102539062,92.4990005493164,92.25140380859375,92.38990020751953,0
2026-03-16,inr_usd,92.58470153808594,92.82080078125,92.14459991455078,92.5635986328125,0
2026-03-17,inr_usd,92.28269958496094,92.47550201416016,92.26679992675781,92.28269958496094,0
2026-03-18,inr_usd,92.39129638671875,92.91960144042969,92.3239974975586,92.39129638671875,0
2026-03-19,inr_usd,93.24659729003906,93.40709686279297,92.80950164794922,93.24659729003906,0
2026-03-20,inr_usd,93.0822982788086,93.81780242919922,92.7781982421875,93.0822982788086,0
2026-03-23,inr_usd,94.04840087890625,94.13150024414062,92.85369873046875,93.89530181884766,0
2026-03-24,inr_usd,93.24369812011719,93.94580078125,93.24369812011719,93.24369812011719,0
2026-03-25,inr_usd,94.29969787597656,94.29969787597656,93.67649841308594,94.29969787597656,0
2026-03-26,inr_usd,94.6937026977539,94.6937026977539,93.80010223388672,94.6937026977539,0
2026-03-27,inr_usd,94.30950164794922,94.9446029663086,94.09410095214844,94.30950164794922,0
2026-03-30,inr_usd,94.78179931640625,95.14540100097656,92.64700317382812,94.78179931640625,0
2026-03-31,inr_usd,94.35590362548828,94.90390014648438,93.48079681396484,94.35590362548828,0
2026-04-01,inr_usd,93.48429870605469,93.87799835205078,92.76249694824219,93.48429870605469,0
2026-04-02,inr_usd,92.6426010131836,93.7323989868164,92.48049926757812,92.6426010131836,0
2026-04-03,inr_usd,92.97370147705078,92.98500061035156,92.51170349121094,92.97360229492188,0
2026-04-06,inr_usd,92.97100067138672,93.21769714355469,92.49739837646484,92.97100067138672,0
2026-04-07,inr_usd,92.81659698486328,93.14399719238281,92.7522964477539,92.81659698486328,0
2026-04-08,inr_usd,92.86019897460938,92.86029815673828,92.22329711914062,92.86019897460938,0
2026-04-09,inr_usd,92.2748031616211,92.94450378417969,91.96600341796875,92.2748031616211,0
2026-04-10,inr_usd,92.46980285644531,93.07350158691406,92.40499877929688,92.46980285644531,0
2026-04-13,inr_usd,94.51210021972656,94.91320037841797,93.21920013427734,94.50879669189453,0
2026-04-14,inr_usd,94.94999694824219,95.14800262451172,93.0062026977539,94.9468002319336,0
2026-04-15,inr_usd,93.16539764404297,93.49500274658203,93.08529663085938,93.16539764404297,0
2026-04-16,inr_usd,93.38690185546875,93.38729858398438,92.98609924316406,93.38680267333984,0
2026-04-17,inr_usd,93.04789733886719,93.04820251464844,92.35169982910156,93.04789733886719,0
2026-04-20,inr_usd,92.60330200195312,93.23500061035156,92.60330200195312,92.60330200195312,0
2026-04-21,inr_usd,93.12359619140625,93.61399841308594,93.0457992553711,93.12359619140625,0
2026-04-22,inr_usd,93.622802734375,93.86000061035156,93.48799896240234,93.622802734375,0
2026-04-23,inr_usd,93.80049896240234,94.1500015258789,93.80049896240234,93.80049896240234,0
2026-04-24,inr_usd,94.11289978027344,94.37580108642578,93.93599700927734,94.11289978027344,0
2026-04-27,inr_usd,94.25029754638672,94.29509735107422,93.99649810791016,94.25029754638672,0
2026-04-28,inr_usd,94.25849914550781,94.72129821777344,94.13590240478516,94.25849914550781,0
2026-04-29,inr_usd,94.64550018310547,94.86689758300781,94.57050323486328,94.64550018310547,0
2026-04-30,inr_usd,94.9166030883789,95.39399719238281,94.81490325927734,94.9166030883789,0
2026-05-01,inr_usd,94.75910186767578,95.30699920654297,94.68920135498047,94.75910186767578,0
2026-05-04,inr_usd,94.90299987792969,95.38980102539062,94.66570281982422,94.90299987792969,0
2026-05-05,inr_usd,95.2593002319336,95.3949966430664,94.97740173339844,95.2593994140625,0
2026-05-06,inr_usd,95.18299865722656,95.18299865722656,94.14810180664062,95.18299865722656,0
2026-05-07,inr_usd,94.60800170898438,94.89299774169922,93.88870239257812,94.60800170898438,0
2026-05-08,inr_usd,94.25299835205078,94.74040222167969,94.25299835205078,94.25299835205078,0
2026-05-11,inr_usd,94.42530059814453,95.31759643554688,94.18180084228516,94.42530059814453,0
2026-05-12,inr_usd,95.39140319824219,95.85910034179688,95.26609802246094,95.39140319824219,0
2026-05-13,inr_usd,95.63300323486328,95.8604965209961,93.60430145263672,95.63300323486328,0
2026-05-14,inr_usd,95.69580078125,95.94580078125,95.44049835205078,95.69580078125,0
2026-05-15,inr_usd,95.70989990234375,96.11499786376953,95.39700317382812,95.70989990234375,0
2026-05-18,inr_usd,95.97129821777344,96.60189819335938,95.66200256347656,95.97029876708984,0
2026-05-19,inr_usd,96.27020263671875,97.0541000366211,96.1676025390625,96.27020263671875,0
2026-05-20,inr_usd,96.56580352783203,97.04219818115234,96.37519836425781,96.56580352783203,0
2026-05-21,inr_usd,96.5282974243164,96.85150146484375,93.18800354003906,96.5282974243164,0
2026-05-22,inr_usd,96.17389678955078,96.49929809570312,95.44889831542969,96.17389678955078,0
2026-05-25,inr_usd,95.71949768066406,95.85350036621094,85.86289978027344,95.71949768066406,0
2026-05-26,inr_usd,95.25279998779297,95.78600311279297,95.19229888916016,95.25279998779297,0
2026-05-27,inr_usd,96.06210327148438,96.17780303955078,95.49150085449219,95.90499877929688,0
2026-05-28,inr_usd,96.04889678955078,96.66580200195312,95.63899993896484,96.04889678955078,0
2026-05-29,inr_usd,96.04820251464844,96.19529724121094,94.53050231933594,96.04820251464844,0
2026-06-01,inr_usd,95.00299835205078,95.25420379638672,94.572998046875,95.00299835205078,0
2026-06-02,inr_usd,95.55139923095703,95.5824966430664,94.93419647216797,95.55139923095703,0
2026-06-03,inr_usd,95.26300048828125,95.98600006103516,95.26300048828125,95.26300048828125,0
2026-06-04,inr_usd,96.16449737548828,96.1707992553711,95.59200286865234,96.16449737548828,0
2026-06-05,inr_usd,95.79029846191406,95.89399719238281,94.86979675292969,95.79029846191406,0
2026-06-08,inr_usd,94.95030212402344,95.90370178222656,94.95030212402344,94.95030212402344,0
2026-06-09,inr_usd,95.68830108642578,95.68890380859375,95.17739868164062,95.68830108642578,0
2026-06-10,inr_usd,95.36029815673828,95.56749725341797,95.07170104980469,95.36029815673828,0
2026-06-11,inr_usd,95.64450073242188,95.87239837646484,95.29560089111328,95.64450073242188,0
2026-06-12,inr_usd,95.76010131835938,95.76010131835938,94.78720092773438,95.76010131835938,0
2026-06-15,inr_usd,95.11029815673828,95.11039733886719,94.4126968383789,95.11029815673828,0
2026-06-16,inr_usd,94.74169921875,94.74189758300781,94.38200378417969,94.74169921875,0
2026-06-17,inr_usd,94.88860321044922,94.88860321044922,94.20670318603516,94.88860321044922,0
2026-06-18,inr_usd,94.85890197753906,94.9302978515625,94.18009948730469,94.85890197753906,0
2026-06-19,inr_usd,94.33979797363281,94.59310150146484,94.11820220947266,94.33989715576172,0
2026-06-22,inr_usd,94.3302993774414,94.777099609375,94.17649841308594,94.3302993774414,0
2026-06-23,inr_usd,94.66799926757812,94.75749969482422,94.62000274658203,94.66500091552734,0
2026-02-11,sensex,84339.1484375,84487.34375,84081.25,84233.640625,23900
2026-02-12,sensex,83968.4296875,84061.6171875,83516.671875,83674.921875,36800
2026-02-13,sensex,82902.7265625,83079.703125,82534.546875,82626.7578125,30200
2026-02-16,sensex,82480.3984375,83333.4921875,82276.953125,83277.1484375,33800
2026-02-17,sensex,83197.671875,83598.0,82987.4296875,83450.9609375,13400
2026-02-18,sensex,83553.59375,83770.046875,83163.6171875,83734.25,20800
2026-02-19,sensex,83969.8203125,83979.359375,82264.203125,82498.140625,13400
2026-02-20,sensex,82272.4921875,83132.078125,82206.2109375,82814.7109375,19600
2026-02-23,sensex,82906.828125,83486.1484375,82906.828125,83294.65625,20300
2026-02-24,sensex,83052.5390625,83079.5078125,81934.7265625,82225.921875,20200
2026-02-25,sensex,82530.1171875,82957.90625,82132.6328125,82276.0703125,19200
2026-02-26,sensex,82418.78125,82579.15625,81970.46875,82248.609375,122500
2026-02-27,sensex,82220.4765625,82246.171875,81159.1484375,81287.1875,15800
2026-03-02,sensex,78543.7265625,80632.546875,78543.7265625,80238.8515625,30600
2026-03-04,sensex,78528.8203125,79527.40625,78443.203125,79116.1875,21800
2026-03-05,sensex,79530.4765625,80303.828125,79201.6875,80015.8984375,22200
2026-03-06,sensex,79658.9921875,79753.03125,78812.1796875,78918.8984375,18100
2026-03-09,sensex,77056.75,77711.3515625,76424.546875,77566.15625,16600
2026-03-10,sensex,78375.7265625,78526.25,77745.46875,78205.9765625,22000
2026-03-11,sensex,78238.90625,78324.3671875,76759.2578125,76863.7109375,16400
2026-03-12,sensex,76369.6484375,76681.7109375,75871.1796875,76034.421875,22700
2026-03-13,sensex,75444.21875,75576.203125,74454.6015625,74563.921875,18500
2026-03-16,sensex,74415.7890625,75805.2734375,73949.7578125,75502.8515625,16700
2026-03-17,sensex,75826.6796875,76304.2578125,75324.7265625,76070.84375,35200
2026-03-18,sensex,76367.546875,77000.21875,76187.921875,76704.1328125,19300
2026-03-19,sensex,74750.921875,75354.1796875,73950.953125,74207.2421875,31000
2026-03-20,sensex,74559.3828125,75286.390625,74385.0390625,74532.9609375,19000
2026-03-23,sensex,73732.578125,73732.578125,72558.4375,72696.390625,19300
2026-03-24,sensex,74212.46875,74489.390625,73084.4609375,74068.453125,20700
2026-03-25,sensex,74652.0078125,75849.7578125,74550.46875,75273.453125,31000
2026-03-27,sensex,74883.7890625,74904.90625,73534.40625,73583.21875,28800
2026-03-30,sensex,72565.21875,73165.3203125,71774.1328125,71947.546875,26600
2026-04-01,sensex,73762.4296875,73964.578125,72971.6796875,73134.3203125,20600
2026-04-02,sensex,72262.046875,73568.5390625,71545.8125,73319.546875,33000
2026-04-06,sensex,73477.53125,74207.4609375,72728.65625,74106.8515625,14000
2026-04-07,sensex,73734.359375,74686.3203125,73282.40625,74616.578125,13400
2026-04-08,sensex,77290.6328125,77635.5390625,77042.1484375,77562.8984375,27600
2026-04-09,sensex,77319.328125,77429.328125,76347.8984375,76631.6484375,35500
2026-04-10,sensex,77121.0078125,77622.5,76851.15625,77550.25,16200
2026-04-13,sensex,75937.15625,77063.40625,75868.3203125,76847.5703125,19300
2026-04-15,sensex,77981.1015625,78270.421875,77849.5234375,78111.2421875,15800
2026-04-16,sensex,78677.5625,78730.3203125,77674.9296875,77988.6796875,33900
2026-04-17,sensex,77976.1328125,78553.453125,77726.2265625,78493.5390625,14200
2026-04-20,sensex,78632.8984375,78942.453125,78203.296875,78520.296875,13200
2026-04-21,sensex,78617.15625,79367.078125,78522.9609375,79273.328125,10900
2026-04-22,sensex,79019.34375,79031.03125,78442.296875,78516.4921875,16900
2026-04-23,sensex,77983.65625,78178.5390625,77574.1796875,77664.0,24900
2026-04-24,sensex,77483.796875,77710.8203125,76403.8671875,76664.2109375,14100
2026-04-27,sensex,76856.046875,77420.0390625,76754.203125,77303.6328125,21200
2026-04-28,sensex,77094.7890625,77493.53125,76741.0625,76886.90625,16800
2026-04-29,sensex,77245.828125,77982.5078125,77136.203125,77496.359375,17900
2026-04-30,sensex,77014.2109375,77254.328125,76258.859375,76913.5,27900
2026-05-04,sensex,77257.2734375,77910.75,76939.5390625,77269.3984375,69200
2026-05-05,sensex,77103.71875,77151.328125,76515.03125,77017.7890625,14500
2026-05-06,sensex,77424.359375,78022.78125,76773.25,77958.5234375,15000
2026-05-07,sensex,78339.2421875,78384.703125,77713.2109375,77844.5234375,21500
2026-05-08,sensex,77631.9375,77647.4375,77146.4296875,77328.1875,13200
2026-05-11,sensex,76638.09375,76678.5234375,75957.3984375,76015.28125,23900
2026-05-12,sensex,75688.390625,75741.9609375,74449.5,74559.2421875,15200
2026-05-13,sensex,74439.34375,75191.5703125,74134.4765625,74608.9765625,18200
2026-05-14,sensex,74947.1171875,75681.8828125,74526.7734375,75398.71875,35800
2026-05-15,sensex,75497.1015625,75870.359375,75139.40625,75237.9921875,15200
2026-05-18,sensex,74807.96875,75466.6015625,74180.2578125,75315.0390625,16100
2026-05-19,sensex,75441.2734375,75746.2734375,75115.9921875,75200.8515625,13100
2026-05-20,sensex,74806.4921875,75406.1796875,74529.40625,75318.390625,11500
2026-05-21,sensex,75732.421875,75945.7890625,74996.78125,75183.359375,20600
2026-05-22,sensex,75260.390625,75810.96875,75230.75,75415.3515625,9400
2026-05-25,sensex,76135.8203125,76559.0703125,76097.0234375,76488.9609375,11600
2026-05-26,sensex,76224.140625,76627.0390625,75909.6796875,76009.703125,11500
2026-05-27,sensex,75939.859375,76224.6796875,75748.2109375,75867.796875,26000
2026-05-29,sensex,75988.5078125,76220.0234375,74589.109375,74775.7421875,19500
2026-06-01,sensex,75203.0234375,75367.9296875,74203.6796875,74267.34375,13500
2026-06-02,sensex,73945.203125,74862.1875,73815.1171875,74649.84375,19300
2026-06-03,sensex,74507.7265625,74515.6484375,73492.6015625,74346.171875,14900
2026-06-04,sensex,73935.828125,74544.2421875,73807.296875,74360.0078125,19200
2026-06-05,sensex,74629.9375,74717.5703125,73988.75,74243.34375,18000
2026-06-08,sensex,73421.609375,73934.3515625,73318.9375,73524.2578125,17600
2026-06-09,sensex,74035.40625,74035.40625,73426.1796875,73918.7578125,12100
2026-06-10,sensex,73988.2734375,74613.0078125,73897.5703125,73983.1796875,16700
2026-06-11,sensex,73615.9921875,74394.34375,73518.75,73832.546875,27500
2026-06-12,sensex,74709.2734375,75608.0234375,74453.390625,75527.953125,16100
2026-06-15,sensex,76725.2734375,76821.0703125,76140.4375,76264.328125,18500
2026-06-16,sensex,76526.7734375,76846.7421875,76443.34375,76808.4765625,12700
2026-06-17,sensex,77080.09375,77218.9921875,76768.4921875,77155.6171875,17800
2026-06-18,sensex,77131.65625,77492.328125,76953.0,77409.9765625,17900
2026-06-19,sensex,76852.859375,76901.6484375,76469.71875,76802.8984375,18000
2026-06-22,sensex,77160.671875,77325.5625,77008.0234375,77094.0703125,13400
2026-06-23,sensex,77086.046875,77192.6328125,76878.65625,77171.640625,0
